@relation 'Metro_Interstate_Traffic_Volume_final-weka.filters.unsupervised.attribute.Remove-R6,8-11-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute holiday {'New Years Day',None,'Martin Luther King Jr Day','Washingtons Birthday','Memorial Day','Independence Day','State Fair','Labor Day'}
@attribute temp numeric
@attribute rain_1h numeric
@attribute snow_1h numeric
@attribute clouds_all numeric
@attribute weather_description {'sky is clear',mist,'broken clouds','overcast clouds','light snow',haze,'scattered clouds','few clouds','light intensity drizzle',fog,snow,'heavy snow','proximity thunderstorm','shower drizzle','light rain',drizzle,'moderate rain','thunderstorm with light drizzle','proximity shower rain','light shower snow',thunderstorm,sleet,'Sky is Clear','thunderstorm with light rain','proximity thunderstorm with rain','thunderstorm with heavy rain','heavy intensity rain','thunderstorm with rain','heavy intensity drizzle',smoke,'light intensity shower rain','proximity thunderstorm with drizzle'}
@attribute hour numeric
@attribute traffic_volume numeric

@data
None,0.760121,0,0,0.01087,'sky is clear',0.782609,3692
None,0.74742,0,0,0.01087,'sky is clear',0.826087,3258
None,0.709001,0,0,0.434783,'scattered clouds',0.869565,2755
None,0.684077,0,0,0.434783,'scattered clouds',0.913043,2140
None,0.665502,0,0,0.434783,'scattered clouds',0.956522,1534
None,0.649786,0,0,0.01087,'sky is clear',1,996
None,0.628671,0,0,0.01087,'sky is clear',0,534
None,0.611526,0,0,0.01087,'sky is clear',0.043478,303
None,0.607398,0,0,0.01087,'sky is clear',0.086957,286
None,0.602794,0,0,0.01087,'sky is clear',0.130435,329
None,0.599778,0,0,0.01087,'sky is clear',0.173913,861
None,0.599778,0,0,0.01087,'sky is clear',0.217391,2963
None,0.594856,0,0,0.01087,'sky is clear',0.26087,5721
None,0.591681,0,0,0.01087,'sky is clear',0.304348,6561
None,0.60327,0,0,0.217391,'few clouds',0.347826,6009
None,0.635021,0,0,0.01087,'sky is clear',0.391304,5236
None,0.675663,0,0,0.217391,'few clouds',0.434783,4201
None,0.720432,0,0,0.01087,'sky is clear',0.478261,4498
None,0.760914,0,0,0.01087,'sky is clear',0.521739,4724
None,0.781076,0,0,0.054348,'sky is clear',0.565217,4462
None,0.80489,0,0,0.01087,'sky is clear',0.608696,5016
None,0.81251,0,0,0.434783,'scattered clouds',0.652174,5688
None,0.817431,0,0,0.434783,'scattered clouds',0.695652,6344
None,0.820289,0,0,0.815217,'broken clouds',0.73913,5857
None,0.813462,0,0,0.434783,'scattered clouds',0.782609,4245
None,0.802826,0,0,0.01087,'sky is clear',0.826087,3184
None,0.769487,0,0,0.434783,'scattered clouds',0.869565,2732
None,0.745833,0,0,0.01087,'sky is clear',0.913043,2235
None,0.728687,0,0,0.217391,'few clouds',0.956522,1389
None,0.720749,0,0,0.01087,'sky is clear',1,887
None,0.711224,0,0,0.01087,'sky is clear',0,516
None,0.702651,0,0,0.01087,'sky is clear',0.043478,330
None,0.697412,0,0,0.01087,'sky is clear',0.086957,265
None,0.692015,0,0,0.01087,'sky is clear',0.130435,332
None,0.680743,0,0,0.01087,'sky is clear',0.173913,891
None,0.677568,0,0,0.01087,'sky is clear',0.217391,3055
None,0.675187,0,0,0.01087,'sky is clear',0.26087,5927
None,0.671218,0,0,0.01087,'sky is clear',0.304348,6496
None,0.677409,0,0,0.01087,'sky is clear',0.347826,6123
None,0.710906,0,0,0.01087,'sky is clear',0.391304,5471
None,0.747738,0,0,0.01087,'sky is clear',0.434783,4257
None,0.779489,0,0,0.054348,'sky is clear',0.478261,5074
None,0.806953,0,0,0.01087,'sky is clear',0.521739,4734
None,0.82521,0,0,0.01087,'sky is clear',0.565217,4875
None,0.840927,0,0,0.054348,'light rain',0.608696,4922
None,0.850929,0,0,0.054348,'sky is clear',0.652174,5636
None,0.860137,0,0,0.054348,'sky is clear',0.695652,6601
None,0.858231,0,0,0.815217,'light rain',0.73913,5859
None,0.849024,0,0,0.01087,'light rain',0.782609,4372
None,0.833624,0,0,0.815217,'broken clouds',0.826087,3427
None,0.804255,0,0,0.815217,'broken clouds',0.869565,3114
None,0.795682,0,0,0.01087,'sky is clear',0.913043,2501
None,0.779806,0,0,0.434783,'scattered clouds',0.956522,1860
None,0.7679,0,0,0.01087,'sky is clear',1,2682
None,0.76536,0,0,0.01087,'sky is clear',0,750
None,0.755199,0,0,0.01087,'sky is clear',0.043478,344
None,0.74869,0,0,0.01087,'sky is clear',0.086957,314
None,0.739959,0,0,0.01087,'sky is clear',0.130435,371
None,0.727576,0,0,0.01087,'sky is clear',0.173913,937
None,0.722813,0,0,0.01087,'sky is clear',0.217391,3085
None,0.723289,0.023585,0,0.01087,'light rain',0.26087,5908
None,0.716145,0,0,0.01087,'sky is clear',0.304348,6677
None,0.717098,0,0,0.978261,'proximity thunderstorm',0.347826,6297
None,0.73218,0.263208,0,0.978261,'moderate rain',0.391304,5551
None,0.73218,0.263208,0,0.978261,'proximity thunderstorm',0.391304,5551
None,0.752659,0.287736,0,0.217391,'moderate rain',0.434783,4499
None,0.752659,0.287736,0,0.217391,'proximity thunderstorm',0.434783,4499
None,0.781394,0,0,0.815217,'proximity thunderstorm',0.478261,4598
None,0.807271,0,0,0.01087,'sky is clear',0.521739,4759
None,0.832831,0,0,0.01087,'sky is clear',0.565217,4733
None,0.850135,0,0,0.434783,'scattered clouds',0.608696,5056
None,0.863788,0,0,0.434783,'scattered clouds',0.652174,5739
None,0.869979,0,0,0.434783,'scattered clouds',0.695652,6450
None,0.866804,0,0,0.01087,'sky is clear',0.73913,6245
None,0.859184,0,0,0.217391,'few clouds',0.782609,4668
None,0.842356,0,0,0.217391,'few clouds',0.826087,3510
None,0.805525,0,0,0.054348,'sky is clear',0.869565,3064
None,0.778219,0,0,0.054348,'sky is clear',0.913043,2705
None,0.765836,0,0,0.054348,'sky is clear',0.956522,1813
None,0.752183,0,0,0.01087,'sky is clear',1,2842
None,0.743451,0,0,0.01087,'sky is clear',0,699
None,0.732021,0,0,0.01087,'sky is clear',0.043478,413
None,0.724718,0,0,0.01087,'sky is clear',0.086957,332
None,0.715669,0,0,0.01087,'sky is clear',0.130435,383
None,0.698524,0,0,0.01087,'sky is clear',0.173913,914
None,0.698206,0,0,0.01087,'sky is clear',0.217391,3052
None,0.693126,0,0,0.01087,'sky is clear',0.26087,5830
None,0.687728,0,0,0.01087,'sky is clear',0.304348,6433
None,0.692491,0,0,0.054348,'sky is clear',0.347826,6162
None,0.729163,0,0,0.217391,'few clouds',0.391304,5092
None,0.75377,0,0,0.01087,'sky is clear',0.434783,4584
None,0.789332,0,0,0.434783,'scattered clouds',0.478261,4767
None,0.817273,0,0,0.217391,'few clouds',0.521739,4851
None,0.835529,0,0,0.434783,'scattered clouds',0.565217,4826
None,0.853469,0,0,0.815217,'broken clouds',0.608696,5014
None,0.866328,0,0,0.434783,'scattered clouds',0.652174,5617
None,0.869662,0,0,0.815217,'broken clouds',0.695652,6514
None,0.869503,0,0,0.434783,'scattered clouds',0.73913,5701
None,0.865852,0,0,0.434783,'scattered clouds',0.782609,4443
None,0.852834,0,0,0.434783,'scattered clouds',0.826087,3669
None,0.824417,0,0,0.434783,'scattered clouds',0.869565,3282
None,0.806795,0.048113,0,0.054348,'light rain',0.913043,2676
None,0.792348,0.023585,0,0.054348,'light rain',0.956522,1921
None,0.782029,0.023585,0,0.434783,'light rain',1,1167
None,0.771234,0,0,0.434783,'scattered clouds',0,603
None,0.762343,0,0,0.01087,'sky is clear',0.043478,376
None,0.759327,0,0,0.01087,'sky is clear',0.086957,333
None,0.752977,0,0,0.01087,'sky is clear',0.130435,377
None,0.748214,0.023585,0,0.815217,'light rain',0.173913,892
None,0.751865,0,0,0.434783,'scattered clouds',0.217391,2899
None,0.750437,0,0,0.434783,'scattered clouds',0.26087,5569
None,0.751865,0,0,0.978261,'overcast clouds',0.304348,6728
None,0.753294,0,0,0.815217,'broken clouds',0.347826,5934
None,0.758216,0.239623,0,0.978261,'moderate rain',0.391304,5025
None,0.77425,0,0,0.01087,'sky is clear',0.434783,4566
None,0.805048,0,0,0.815217,'broken clouds',0.478261,4836
None,0.824099,0,0,0.815217,'broken clouds',0.521739,5019
None,0.848865,0,0,0.815217,'broken clouds',0.565217,4830
None,0.860137,0,0,0.815217,'broken clouds',0.608696,5231
None,0.873789,0,0,0.434783,'scattered clouds',0.652174,5953
None,0.880775,0,0,0.815217,'broken clouds',0.695652,6196
None,0.884109,0,0,0.815217,'broken clouds',0.73913,5358
None,0.880775,0,0,0.815217,'broken clouds',0.782609,4687
None,0.859025,0,0,0.434783,'scattered clouds',0.826087,3880
None,0.833624,0,0,0.217391,'few clouds',0.869565,3329
None,0.808859,0,0,0.434783,'scattered clouds',0.913043,3169
None,0.802826,0,0,0.01087,'sky is clear',0.956522,2810
None,0.799016,0,0,0.01087,'sky is clear',1,2024
None,0.790919,0,0,0.815217,'broken clouds',0,1179
None,0.785045,0,0,0.217391,'few clouds',0.043478,808
None,0.779648,0,0,0.01087,'sky is clear',0.086957,584
None,0.778219,0,0,0.01087,'sky is clear',0.130435,428
None,0.772345,0,0,0.01087,'proximity thunderstorm',0.173913,502
None,0.768376,0,0,0.01087,'sky is clear',0.217391,871
None,0.764883,0,0,0.01087,'sky is clear',0.26087,1469
None,0.759962,0.023585,0,0.217391,'light rain',0.304348,2117
None,0.759962,0.023585,0,0.217391,'thunderstorm with light rain',0.304348,2117
None,0.761708,0,0,0.434783,'scattered clouds',0.347826,3442
None,0.784093,0,0,0.01087,'sky is clear',0.391304,3999
None,0.817431,0,0,0.815217,'broken clouds',0.434783,4448
None,0.852675,0,0,0.434783,'scattered clouds',0.478261,4772
None,0.880933,0,0,0.217391,'few clouds',0.521739,4990
None,0.908081,0,0,0.434783,'scattered clouds',0.565217,4848
None,0.918082,0,0,0.815217,'broken clouds',0.608696,4343
None,0.933482,0,0,0.434783,'scattered clouds',0.652174,4296
None,0.936498,0,0,0.434783,'scattered clouds',0.695652,4219
None,0.936657,0,0,0.217391,'few clouds',0.73913,3953
None,0.926496,0,0,0.217391,'few clouds',0.782609,3826
None,0.911097,0,0,0.01087,'sky is clear',0.826087,3455
None,0.861407,0,0,0.054348,'sky is clear',0.869565,3208
None,0.828385,0,0,0.01087,'sky is clear',0.913043,3055
None,0.811716,0,0,0.01087,'sky is clear',0.956522,2741
None,0.805683,0,0,0.01087,'sky is clear',1,2123
None,0.801556,0,0,0.01087,'sky is clear',0,1353
None,0.794253,0,0,0.01087,'sky is clear',0.043478,786
None,0.788855,0,0,0.01087,'sky is clear',0.086957,607
None,0.783299,0,0,0.01087,'sky is clear',0.130435,401
None,0.773932,0,0,0.01087,'sky is clear',0.173913,313
None,0.767265,0,0,0.978261,'overcast clouds',0.217391,467
None,0.765518,0,0,0.815217,'broken clouds',0.26087,850
None,0.759962,0,0,0.434783,'scattered clouds',0.304348,1302
None,0.759962,0,0,0.01087,'sky is clear',0.347826,2090
None,0.786474,0,0,0.434783,'scattered clouds',0.391304,3039
None,0.813621,0,0,0.434783,'scattered clouds',0.434783,3278
None,0.853945,0,0,0.217391,'few clouds',0.478261,4352
None,0.875536,0,0,0.01087,'sky is clear',0.521739,3978
None,0.891729,0,0,0.434783,'scattered clouds',0.565217,3935
None,0.910144,0,0,0.434783,'scattered clouds',0.608696,3829
None,0.912367,0,0,0.434783,'scattered clouds',0.652174,4101
None,0.917923,0,0,0.434783,'scattered clouds',0.695652,4539
None,0.916653,0,0,0.01087,'sky is clear',0.73913,4154
None,0.905064,0,0,0.217391,'few clouds',0.782609,3701
None,0.888077,0,0,0.054348,'sky is clear',0.826087,3400
None,0.852516,0,0,0.01087,'sky is clear',0.869565,3092
None,0.82267,0,0,0.054348,'sky is clear',0.913043,2623
None,0.806001,0,0,0.054348,'sky is clear',0.956522,1725
None,0.799492,0,0,0.01087,'sky is clear',1,1088
None,0.785839,0,0,0.01087,'sky is clear',0,550
None,0.779648,0,0,0.01087,'sky is clear',0.043478,280
None,0.773774,0,0,0.01087,'sky is clear',0.086957,260
None,0.773932,0,0,0.815217,'broken clouds',0.130435,344
None,0.771551,0,0,0.978261,'overcast clouds',0.173913,880
None,0.766312,0,0,0.434783,'scattered clouds',0.217391,2965
None,0.759168,0,0,0.434783,'scattered clouds',0.26087,5667
None,0.736149,0,0,0.217391,'few clouds',0.304348,6533
None,0.743451,0,0,0.434783,'scattered clouds',0.347826,6070
None,0.755358,0,0,0.01087,'sky is clear',0.391304,5145
None,0.7679,0,0,0.054348,'sky is clear',0.434783,4201
None,0.786157,0,0,0.054348,'sky is clear',0.478261,4371
None,0.798857,0,0,0.434783,'scattered clouds',0.521739,4533
None,0.80108,0,0,0.978261,'proximity thunderstorm',0.565217,4680
None,0.752183,0.239623,0,0.978261,'moderate rain',0.608696,4930
None,0.752183,0.239623,0,0.978261,'proximity thunderstorm',0.608696,4930
None,0.677568,0.268868,0,0.978261,'heavy intensity rain',0.652174,5327
None,0.677568,0.268868,0,0.978261,'proximity thunderstorm',0.652174,5327
None,0.677568,0.268868,0,0.978261,mist,0.652174,5327
None,0.677568,0.268868,0,0.978261,'light intensity drizzle',0.652174,5327
None,0.65947,0.325472,0,0.978261,'moderate rain',0.695652,6354
None,0.65947,0.325472,0,0.978261,mist,0.695652,6354
None,0.65947,0.325472,0,0.978261,'proximity thunderstorm with rain',0.695652,6354
None,0.659629,0.233962,0,0.815217,'moderate rain',0.73913,5412
None,0.659629,0.233962,0,0.815217,mist,0.73913,5412
None,0.659629,0.233962,0,0.815217,'light intensity drizzle',0.73913,5412
None,0.672646,0.035849,0,0.815217,'light rain',0.782609,4000
None,0.672646,0.035849,0,0.815217,'proximity thunderstorm',0.782609,4000
None,0.678362,0.028302,0,0.434783,'light rain',0.826087,2897
None,0.678362,0.028302,0,0.434783,mist,0.826087,2897
None,0.671535,0.033019,0,0.978261,'light rain',0.869565,2466
None,0.671535,0.033019,0,0.978261,mist,0.869565,2466
None,0.660105,0.048113,0,0.978261,'light rain',0.913043,2090
None,0.656771,0.023585,0,0.434783,'light rain',0.956522,1434
None,0.651849,0,0,0.01087,'sky is clear',1,869
None,0.647246,0.023585,0,0.978261,'light rain',0,536
None,0.647246,0.023585,0,0.978261,'proximity thunderstorm',0,536
None,0.648516,0.203774,0,0.978261,'moderate rain',0.043478,351
None,0.648516,0.203774,0,0.978261,thunderstorm,0.043478,351
None,0.648516,0.203774,0,0.978261,mist,0.043478,351
None,0.648992,0.162264,0,0.978261,'moderate rain',0.086957,227
None,0.648992,0.162264,0,0.978261,'proximity thunderstorm',0.086957,227
None,0.652802,0.158491,0,0.815217,'moderate rain',0.130435,340
None,0.652802,0.158491,0,0.815217,thunderstorm,0.130435,340
None,0.652802,0.158491,0,0.815217,mist,0.130435,340
None,0.654231,0.483019,0,0.978261,'heavy intensity rain',0.173913,858
None,0.654231,0.483019,0,0.978261,'thunderstorm with light drizzle',0.173913,858
None,0.654231,0.483019,0,0.978261,mist,0.173913,858
None,0.652961,0.3,0,0.217391,'moderate rain',0.217391,3027
None,0.652961,0.3,0,0.217391,mist,0.217391,3027
None,0.652961,0.3,0,0.217391,'proximity thunderstorm',0.217391,3027
None,0.6582,0.227358,0,0.978261,'moderate rain',0.26087,5642
None,0.6582,0.227358,0,0.978261,'proximity thunderstorm',0.26087,5642
None,0.6582,0.227358,0,0.978261,mist,0.26087,5642
None,0.6582,0.023585,0,0.978261,'heavy intensity rain',0.304348,6516
None,0.6582,0.023585,0,0.978261,mist,0.304348,6516
None,0.656453,0.041509,0,0.978261,'light rain',0.347826,5873
None,0.656453,0.041509,0,0.978261,mist,0.347826,5873
None,0.656453,0.041509,0,0.978261,'proximity thunderstorm',0.347826,5873
None,0.65693,0.239623,0,0.978261,'moderate rain',0.391304,5123
None,0.65693,0.239623,0,0.978261,thunderstorm,0.391304,5123
None,0.65693,0.239623,0,0.978261,mist,0.391304,5123
None,0.659152,0.095283,0,0.978261,'proximity shower rain',0.434783,4527
None,0.659152,0.095283,0,0.978261,'proximity thunderstorm',0.434783,4527
None,0.659152,0.095283,0,0.978261,mist,0.434783,4527
None,0.658041,0.035849,0,0.978261,'light rain',0.478261,4593
None,0.66582,0,0,0.978261,'overcast clouds',0.521739,4725
None,0.676298,0.023585,0,0.978261,'light rain',0.565217,4737
None,0.688522,0,0,0.978261,'overcast clouds',0.608696,4931
None,0.694237,0,0,0.978261,'overcast clouds',0.652174,5623
None,0.694555,0,0,0.978261,'overcast clouds',0.695652,6623
None,0.69138,0,0,0.978261,'overcast clouds',0.73913,5916
None,0.684394,0.023585,0,0.978261,'light rain',0.782609,4423
None,0.684394,0.023585,0,0.978261,mist,0.782609,4423
None,0.680743,0.023585,0,0.978261,'light rain',0.826087,3309
None,0.680743,0.023585,0,0.978261,'light intensity drizzle',0.826087,3309
None,0.676774,0.023585,0,0.978261,'light rain',0.869565,2805
None,0.672646,0,0,0.978261,'light rain',0.913043,2400
None,0.666614,0.023585,0,0.978261,'light rain',0.956522,2631
None,0.666614,0.023585,0,0.978261,mist,0.956522,2631
None,0.670583,0,0,0.978261,'overcast clouds',1,1501
None,0.670741,0.023585,0,0.978261,'light rain',0,617
None,0.670741,0.023585,0,0.978261,thunderstorm,0,617
None,0.666296,0.175472,0,0.978261,'moderate rain',0.043478,401
None,0.666296,0.175472,0,0.978261,thunderstorm,0.043478,401
None,0.666773,0.175472,0,0.978261,'moderate rain',0.086957,282
None,0.666773,0.175472,0,0.978261,thunderstorm,0.086957,282
None,0.66455,0.023585,0,0.978261,'light rain',0.130435,358
None,0.66455,0.023585,0,0.978261,mist,0.130435,358
None,0.66328,0,0,0.978261,haze,0.173913,913
None,0.66328,0,0,0.978261,mist,0.173913,913
None,0.66328,0,0,0.978261,'light rain',0.173913,913
None,0.660264,0,0,0.978261,mist,0.217391,3074
None,0.660264,0,0,0.978261,haze,0.217391,3074
None,0.658676,0,0,0.978261,mist,0.26087,5803
None,0.658676,0,0,0.978261,haze,0.26087,5803
None,0.655501,0.023585,0,0.978261,'light rain',0.304348,6510
None,0.655501,0.023585,0,0.978261,mist,0.304348,6510
None,0.655501,0.023585,0,0.978261,'light intensity drizzle',0.304348,6510
None,0.654548,0,0,0.978261,mist,0.347826,6101
None,0.654548,0,0,0.978261,fog,0.347826,6101
None,0.652326,0.023585,0,0.978261,'heavy intensity rain',0.391304,5331
None,0.652326,0.023585,0,0.978261,mist,0.391304,5331
None,0.652326,0.023585,0,0.978261,fog,0.391304,5331
None,0.652326,0.023585,0,0.978261,'heavy intensity drizzle',0.391304,5331
None,0.650738,0.023585,0,0.978261,'light rain',0.434783,4266
None,0.650738,0.023585,0,0.978261,mist,0.434783,4266
None,0.650738,0.023585,0,0.978261,fog,0.434783,4266
None,0.650738,0.023585,0,0.978261,drizzle,0.434783,4266
None,0.637562,0.325472,0,0.978261,'moderate rain',0.478261,4567
None,0.637562,0.325472,0,0.978261,mist,0.478261,4567
None,0.637562,0.325472,0,0.978261,'light intensity drizzle',0.478261,4567
None,0.651373,0.15566,0,0.978261,'moderate rain',0.521739,4734
None,0.651373,0.15566,0,0.978261,mist,0.521739,4734
None,0.662962,0.032075,0,0.978261,'light rain',0.565217,4675
None,0.662962,0.032075,0,0.978261,drizzle,0.565217,4675
None,0.662962,0.032075,0,0.978261,mist,0.565217,4675
None,0.669789,0.023585,0,0.978261,'light rain',0.608696,4980
None,0.669789,0.023585,0,0.978261,haze,0.608696,4980
None,0.677092,0,0,0.978261,mist,0.652174,5718
None,0.686617,0,0,0.978261,mist,0.695652,6382
None,0.686617,0,0,0.978261,'moderate rain',0.695652,6382
None,0.674393,0.035849,0,0.978261,'light rain',0.73913,5647
None,0.674393,0.035849,0,0.978261,drizzle,0.73913,5647
None,0.674393,0.035849,0,0.978261,mist,0.73913,5647
None,0.67344,0.023585,0,0.978261,'moderate rain',0.782609,4469
None,0.67344,0.023585,0,0.978261,mist,0.782609,4469
None,0.67344,0.023585,0,0.978261,drizzle,0.782609,4469
None,0.666614,0,0,0.978261,mist,0.826087,3460
None,0.666614,0,0,0.978261,haze,0.826087,3460
None,0.662169,0,0,0.978261,'light rain',0.869565,2865
None,0.653755,0,0,0.978261,mist,0.913043,2576
None,0.653755,0,0,0.978261,drizzle,0.913043,2576
None,0.648198,0,0,0.978261,mist,0.956522,1693
None,0.648198,0,0,0.978261,'light rain',0.956522,1693
None,0.648198,0,0,0.978261,'light intensity drizzle',0.956522,1693
None,0.645341,0,0,0.978261,mist,1,994
None,0.642165,0,0,0.978261,mist,0,583
None,0.641372,0,0,0.978261,mist,0.043478,349
None,0.641372,0,0,0.978261,haze,0.043478,349
None,0.639943,0.023585,0,0.978261,'light rain',0.086957,265
None,0.639943,0.023585,0,0.978261,mist,0.086957,265
None,0.639943,0.023585,0,0.978261,'light intensity drizzle',0.086957,265
None,0.639625,0,0,0.978261,mist,0.130435,344
None,0.639625,0,0,0.978261,'light rain',0.130435,344
None,0.639625,0,0,0.978261,haze,0.130435,344
None,0.641372,0.167925,0,0.978261,'moderate rain',0.173913,914
None,0.641372,0.167925,0,0.978261,mist,0.173913,914
None,0.643277,0.076415,0,0.978261,'moderate rain',0.217391,2924
None,0.643277,0.076415,0,0.978261,mist,0.217391,2924
None,0.643277,0.076415,0,0.978261,drizzle,0.217391,2924
None,0.643277,0.076415,0,0.978261,haze,0.217391,2924
None,0.647087,0.075472,0,0.978261,'moderate rain',0.26087,5417
None,0.647087,0.075472,0,0.978261,mist,0.26087,5417
None,0.647087,0.075472,0,0.978261,drizzle,0.26087,5417
None,0.647087,0.075472,0,0.978261,haze,0.26087,5417
None,0.649627,0.092453,0,0.978261,'heavy intensity rain',0.304348,5766
None,0.649627,0.092453,0,0.978261,mist,0.304348,5766
None,0.649468,0.156604,0,0.978261,'moderate rain',0.347826,5331
None,0.649468,0.156604,0,0.978261,mist,0.347826,5331
None,0.65312,0.122642,0,0.978261,'moderate rain',0.391304,5264
None,0.65312,0.122642,0,0.978261,mist,0.391304,5264
None,0.660899,0.081132,0,0.978261,'moderate rain',0.434783,4326
None,0.660899,0.081132,0,0.978261,mist,0.434783,4326
None,0.660899,0.081132,0,0.978261,drizzle,0.434783,4326
None,0.665502,0.103774,0,0.978261,'moderate rain',0.478261,4592
None,0.665502,0.103774,0,0.978261,mist,0.478261,4592
None,0.665502,0.103774,0,0.978261,drizzle,0.478261,4592
None,0.67725,0.075472,0,0.978261,'moderate rain',0.521739,4695
None,0.67725,0.075472,0,0.978261,'light intensity drizzle',0.521739,4695
None,0.686299,0.048113,0,0.978261,'moderate rain',0.565217,4459
None,0.693602,0.391509,0,0.978261,'heavy intensity rain',0.608696,4517
None,0.693602,0.391509,0,0.978261,'thunderstorm with light drizzle',0.608696,4517
None,0.693602,0.391509,0,0.978261,fog,0.608696,4517
None,0.693602,0.391509,0,0.978261,mist,0.608696,4517
